soil_id,treatment,diameter,cumdist
iafbff,no-pretreatment,103.66,0.752187
iafbff,no-pretreatment,106.227,0.753575
iafbff,no-pretreatment,108.857,0.75544
iafbff,no-pretreatment,111.553,0.757747
iafbff,no-pretreatment,114.315,0.760465
iafbff,no-pretreatment,117.146,0.763561
iafbff,no-pretreatment,120.047,0.767001
iafbff,no-pretreatment,123.019,0.770754
iafbff,no-pretreatment,126.066,0.774786
iafbff,no-pretreatment,129.187,0.779064
iafbff,no-pretreatment,132.386,0.783556
iafbff,no-pretreatment,135.664,0.788229
iafbff,no-pretreatment,139.024,0.79305
iafbff,no-pretreatment,142.467,0.797986
iafbff,no-pretreatment,145.994,0.803005
iafbff,no-pretreatment,149.61,0.808074
iafbff,no-pretreatment,153.314,0.813159
iafbff,no-pretreatment,157.111,0.818229
iafbff,no-pretreatment,161.001,0.823251
iafbff,no-pretreatment,164.988,0.828191
iafbff,no-pretreatment,169.074,0.833017
iafbff,no-pretreatment,173.26,0.837696
iafbff,no-pretreatment,177.551,0.842195
iafbff,no-pretreatment,181.947,0.846482
iafbff,no-pretreatment,186.453,0.850524
iafbff,no-pretreatment,191.07,0.854288
iafbff,no-pretreatment,195.801,0.857741
iafbff,no-pretreatment,200.65,0.860854
iafbff,no-pretreatment,205.619,0.863832
iafbff,no-pretreatment,210.71,0.866812
iafbff,no-pretreatment,215.928,0.869791
iafbff,no-pretreatment,221.275,0.872768
iafbff,no-pretreatment,226.754,0.875741
iafbff,no-pretreatment,232.369,0.878707
iafbff,no-pretreatment,238.124,0.881665
iafbff,no-pretreatment,244.02,0.884612
iafbff,no-pretreatment,250.063,0.887548
iafbff,no-pretreatment,256.255,0.890469
iafbff,no-pretreatment,262.6,0.893374
iafbff,no-pretreatment,269.103,0.896261
iafbff,no-pretreatment,275.767,0.899128
iafbff,no-pretreatment,282.596,0.901973
iafbff,no-pretreatment,289.593,0.904794
iafbff,no-pretreatment,296.765,0.907589
iafbff,no-pretreatment,304.113,0.910356
iafbff,no-pretreatment,311.644,0.913093
iafbff,no-pretreatment,319.361,0.915798
iafbff,no-pretreatment,327.269,0.918469
iafbff,no-pretreatment,335.373,0.921104
iafbff,no-pretreatment,343.678,0.923702
iafbff,no-pretreatment,352.188,0.92626
iafbff,no-pretreatment,360.91,0.928776
iafbff,no-pretreatment,369.847,0.931248
iafbff,no-pretreatment,379.005,0.933675
iafbff,no-pretreatment,388.39,0.936055
iafbff,no-pretreatment,398.008,0.938384
iafbff,no-pretreatment,407.864,0.940662
iafbff,no-pretreatment,417.963,0.942887
iafbff,no-pretreatment,428.313,0.945056
iafbff,no-pretreatment,438.92,0.947168
iafbff,no-pretreatment,449.788,0.94922
iafbff,no-pretreatment,460.926,0.951211
iafbff,no-pretreatment,472.34,0.953138
iafbff,no-pretreatment,484.037,0.955
iafbff,no-pretreatment,496.023,0.956795
iafbff,no-pretreatment,508.305,0.958521
iafbff,no-pretreatment,520.892,0.960176
iafbff,no-pretreatment,533.791,0.961757
iafbff,no-pretreatment,547.009,0.963263
iafbff,no-pretreatment,560.555,0.964692
iafbff,no-pretreatment,574.436,0.966042
iafbff,no-pretreatment,588.66,0.967311
iafbff,no-pretreatment,603.237,0.968497
iafbff,no-pretreatment,618.175,0.969598
iafbff,no-pretreatment,633.482,0.970614
iafbff,no-pretreatment,649.169,0.971601
iafbff,no-pretreatment,665.244,0.972583
iafbff,no-pretreatment,681.717,0.973558
iafbff,no-pretreatment,698.599,0.974528
iafbff,no-pretreatment,715.898,0.97549
iafbff,no-pretreatment,733.625,0.976444
iafbff,no-pretreatment,751.792,0.97739
iafbff,no-pretreatment,770.408,0.978326
iafbff,no-pretreatment,789.486,0.979252
iafbff,no-pretreatment,809.036,0.980168
iafbff,no-pretreatment,829.069,0.981072
iafbff,no-pretreatment,849.599,0.981964
iafbff,no-pretreatment,870.638,0.982843
iafbff,no-pretreatment,892.197,0.98370899999999994
iafbff,no-pretreatment,914.29,0.98456
iafbff,no-pretreatment,936.931,0.985396
iafbff,no-pretreatment,960.132,0.986216
iafbff,no-pretreatment,983.907,0.98702
iafbff,no-pretreatment,1008.27,0.987807
iafbff,no-pretreatment,1033.24,0.988576
iafbff,no-pretreatment,1058.82,0.989327
iafbff,no-pretreatment,1085.04,0.990058
iafbff,no-pretreatment,1111.91,0.990769
iafbff,no-pretreatment,1139.45,0.99146
iafbff,no-pretreatment,1167.66,0.992129
iafbff,no-pretreatment,1196.58,0.992776
iafbff,no-pretreatment,1226.21,0.9934
iafbff,no-pretreatment,1256.57,0.994001
iafbff,no-pretreatment,1287.69,0.994578
iafbff,no-pretreatment,1319.57,0.995129
iafbff,no-pretreatment,1352.25,0.995655
iafbff,no-pretreatment,1385.74,0.996155
iafbff,no-pretreatment,1420.05,0.996627
iafbff,no-pretreatment,1455.21,0.997072
iafbff,no-pretreatment,1491.25,0.997488
iafbff,no-pretreatment,1528.18,0.997875
iafbff,no-pretreatment,1566.02,0.998232
iafbff,no-pretreatment,1604.8,0.998558
iafbff,no-pretreatment,1644.54,0.998853
iafbff,no-pretreatment,1685.26,0.999116
iafbff,no-pretreatment,1726.99,0.999346
iafbff,no-pretreatment,1769.76,0.999543
iafbff,no-pretreatment,1813.58,0.999706
iafbff,no-pretreatment,1858.49,0.999833
iafbff,no-pretreatment,1904.51,0.999925
iafbff,no-pretreatment,1951.67,0.999981
iafbff,no-pretreatment,2000,1
lldllj,peroxide,0.01,0
lldllj,peroxide,0.0102476,9.54901e-7
lldllj,peroxide,0.0105014,3.83488e-6
lldllj,peroxide,0.0107614,8.66283e-6
lldllj,peroxide,0.0110279,1.54617e-5
lldllj,peroxide,0.011301,2.42543e-5
lldllj,peroxide,0.0115808,3.50637e-5
lldllj,peroxide,0.0118676,4.79126e-5
lldllj,peroxide,0.0121615,6.28241e-5
lldllj,peroxide,0.0124626,7.9821e-5
lldllj,peroxide,0.0127712,9.89262e-5
lldllj,peroxide,0.0130875,1.20163e-4
lldllj,peroxide,0.0134116,1.43553e-4
lldllj,peroxide,0.0137437,1.69121e-4
lldllj,peroxide,0.014084,1.96889e-4
lldllj,peroxide,0.0144328,2.26879e-4
lldllj,peroxide,0.0147902,2.59115e-4
lldllj,peroxide,0.0151564,2.9362e-4
lldllj,peroxide,0.0155317,3.30417e-4
lldllj,peroxide,0.0159163,3.69528e-4
lldllj,peroxide,0.0163105,4.10977e-4
lldllj,peroxide,0.0167143,4.54785e-4
lldllj,peroxide,0.0171282,5.00977e-4
lldllj,peroxide,0.0175524,5.49576e-4
lldllj,peroxide,0.017987,6.00603e-4
lldllj,peroxide,0.0184324,6.54082e-4
lldllj,peroxide,0.0188889,7.10036e-4
lldllj,peroxide,0.0193566,7.68488e-4
lldllj,peroxide,0.0198359,8.2946e-4
lldllj,peroxide,0.0203271,8.92976e-4
lldllj,peroxide,0.0208305,9.59059e-4
lldllj,peroxide,0.0213463,0.00102773
lldllj,peroxide,0.0218749,0.00109901
lldllj,peroxide,0.0224166,0.00117293
lldllj,peroxide,0.0229717,0.00124951
lldllj,peroxide,0.0235405,0.00132877
lldllj,peroxide,0.0241234,0.00141073
lldllj,peroxide,0.0247208,0.00149542
lldllj,peroxide,0.0253329,0.00158286
lldllj,peroxide,0.0259603,0.00167307
lldllj,peroxide,0.0266031,0.00176608
lldllj,peroxide,0.0272619,0.00186191
lldllj,peroxide,0.0279369,0.00196057
lldllj,peroxide,0.0286287,0.0020621
lldllj,peroxide,0.0293377,0.00216652
lldllj,peroxide,0.0300641,0.00227385
lldllj,peroxide,0.0308086,0.00238411
lldllj,peroxide,0.0315715,0.00249733
lldllj,peroxide,0.0323533,0.00261353
lldllj,peroxide,0.0331545,0.00273272
lldllj,peroxide,0.0339755,0.00285495
lldllj,peroxide,0.0348168,0.00298022
lldllj,peroxide,0.0356789,0.00310856
lldllj,peroxide,0.0365624,0.00323999
lldllj,peroxide,0.0374678,0.00337454
lldllj,peroxide,0.0383956,0.00351223
lldllj,peroxide,0.0393464,0.00365308
lldllj,peroxide,0.0403207,0.00379712
lldllj,peroxide,0.0413192,0.00394437
lldllj,peroxide,0.0423424,0.00409484
lldllj,peroxide,0.0433909,0.00424857
lldllj,peroxide,0.0444653,0.00440558
lldllj,peroxide,0.0455664,0.00456588
lldllj,peroxide,0.0466948,0.00472951
lldllj,peroxide,0.0478511,0.00489648
lldllj,peroxide,0.049036,0.00506682
lldllj,peroxide,0.0502502,0.00524055
lldllj,peroxide,0.0514946,0.0054177
lldllj,peroxide,0.0527697,0.00559828
lldllj,peroxide,0.0540764,0.00578233
lldllj,peroxide,0.0554155,0.00596985
lldllj,peroxide,0.0567878,0.00616089
lldllj,peroxide,0.058194,0.00635545
lldllj,peroxide,0.059635,0.00655356
lldllj,peroxide,0.0611117,0.00675524
lldllj,peroxide,0.062625,0.00696053
lldllj,peroxide,0.0641758,0.00716943
lldllj,peroxide,0.065765,0.00738198
lldllj,peroxide,0.0673935,0.00759819
lldllj,peroxide,0.0690623,0.00781809
lldllj,peroxide,0.0707725,0.00804171
lldllj,peroxide,0.072525,0.00826906
lldllj,peroxide,0.0743209,0.00850016
lldllj,peroxide,0.0761613,0.00873505
lldllj,peroxide,0.0780473,0.00897374
lldllj,peroxide,0.0799799,0.00921626
lldllj,peroxide,0.0819605,0.00946262
lldllj,peroxide,0.08399,0.00971286
lldllj,peroxide,0.0860698,0.00996699
lldllj,peroxide,0.0882012,0.010225
lldllj,peroxide,0.0903853,0.010487
lldllj,peroxide,0.0926234,0.010753
lldllj,peroxide,0.094917,0.0110229
lldllj,peroxide,0.0972674,0.0112969
lldllj,peroxide,0.099676,0.0115749
lldllj,peroxide,0.102144,0.0118569
lldllj,peroxide,0.104674,0.012143
lldllj,peroxide,0.107266,0.0124333
lldllj,peroxide,0.109922,0.0127276
lldllj,peroxide,0.112644,0.0130261
lldllj,peroxide,0.115433,0.0133288
lldllj,peroxide,0.118292,0.0136356
lldllj,peroxide,0.121221,0.0139467
lldllj,peroxide,0.124223,0.014262
lldllj,peroxide,0.127299,0.0145816
lldllj,peroxide,0.130451,0.0149054
lldllj,peroxide,0.133681,0.0152336
lldllj,peroxide,0.136992,0.0155661
lldllj,peroxide,0.140384,0.0159029
lldllj,peroxide,0.14386,0.0162441
lldllj,peroxide,0.147422,0.0165898
lldllj,peroxide,0.151073,0.0169398
lldllj,peroxide,0.154814,0.0172943
lldllj,peroxide,0.158648,0.0176532
lldllj,peroxide,0.162576,0.0180167
lldllj,peroxide,0.166602,0.0183847
lldllj,peroxide,0.170728,0.0187571
lldllj,peroxide,0.174955,0.0191342
lldllj,peroxide,0.179288,0.0195158
lldllj,peroxide,0.183727,0.0199021
lldllj,peroxide,0.188277,0.020293
lldllj,peroxide,0.192939,0.0206885
lldllj,peroxide,0.197717,0.0210887
lldllj,peroxide,0.202613,0.0214936
lldllj,peroxide,0.20763,0.0219032
lldllj,peroxide,0.212771,0.0223175
lldllj,peroxide,0.21804,0.0227367
lldllj,peroxide,0.223439,0.0231606
lldllj,peroxide,0.228972,0.0235893
lldllj,peroxide,0.234642,0.0240229
lldllj,peroxide,0.240453,0.0244613
lldllj,peroxide,0.246407,0.0249046
lldllj,peroxide,0.252509,0.0253528
lldllj,peroxide,0.258762,0.0258059
lldllj,peroxide,0.265169,0.026264
lldllj,peroxide,0.271735,0.026727
lldllj,peroxide,0.278464,0.027195
lldllj,peroxide,0.28536,0.0276681
lldllj,peroxide,0.292426,0.0281462
lldllj,peroxide,0.299667,0.0286294
lldllj,peroxide,0.307088,0.0291176
lldllj,peroxide,0.314692,0.029611
lldllj,peroxide,0.322485,0.0301094
lldllj,peroxide,0.330471,0.0306131
lldllj,peroxide,0.338654,0.0311219
lldllj,peroxide,0.34704,0.0316359
lldllj,peroxide,0.355634,0.0321552
lldllj,peroxide,0.36444,0.0326797
lldllj,peroxide,0.373465,0.0332094
lldllj,peroxide,0.382713,0.0337445
lldllj,peroxide,0.39219,0.0342848
lldllj,peroxide,0.401901,0.0348306
lldllj,peroxide,0.411853,0.0353816
lldllj,peroxide,0.422052,0.0359381
lldllj,peroxide,0.432503,0.0364999
lldllj,peroxide,0.443213,0.0370672
lldllj,peroxide,0.454188,0.03764
lldllj,peroxide,0.465435,0.0382182
lldllj,peroxide,0.476961,0.0388019
lldllj,peroxide,0.488771,0.0393911
lldllj,peroxide,0.500875,0.0399859
lldllj,peroxide,0.513278,0.0405863
lldllj,peroxide,0.525988,0.0411922
lldllj,peroxide,0.539013,0.0418038
lldllj,peroxide,0.55236,0.042421
lldllj,peroxide,0.566038,0.0430438
lldllj,peroxide,0.580055,0.0436723
lldllj,peroxide,0.594418,0.0443066
lldllj,peroxide,0.609138,0.0449465
lldllj,peroxide,0.624222,0.0455923
lldllj,peroxide,0.639679,0.0462437
lldllj,peroxide,0.655519,0.046901
lldllj,peroxide,0.671752,0.0475641
lldllj,peroxide,0.688386,0.0482331
lldllj,peroxide,0.705432,0.0489079
lldllj,peroxide,0.722901,0.0495886
lldllj,peroxide,0.740802,0.0502752
lldllj,peroxide,0.759146,0.0509677
lldllj,peroxide,0.777944,0.0516662
lldllj,peroxide,0.797208,0.0523707
lldllj,peroxide,0.816949,0.0530812
lldllj,peroxide,0.837179,0.0537977
lldllj,peroxide,0.85791,0.0545203
lldllj,peroxide,0.879154,0.0552489
lldllj,peroxide,0.900924,0.0559836
lldllj,peroxide,0.923234,0.0567245
lldllj,peroxide,0.946096,0.0574714
lldllj,peroxide,0.969523,0.0582246
lldllj,peroxide,0.993531,0.0589839
lldllj,peroxide,1.01813,0.0597494
lldllj,peroxide,1.04335,0.0605212
lldllj,peroxide,1.06918,0.0612992
lldllj,peroxide,1.09566,0.0620835
lldllj,peroxide,1.12279,0.0628741
lldllj,peroxide,1.15059,0.0640796
lldllj,peroxide,1.17908,0.0662045
lldllj,peroxide,1.20828,0.0691709
lldllj,peroxide,1.2382,0.0728973
lldllj,peroxide,1.26886,0.0773026
lldllj,peroxide,1.30028,0.0823053
lldllj,peroxide,1.33248,0.0878243
lldllj,peroxide,1.36548,0.0937782
lldllj,peroxide,1.39929,0.100086
lldllj,peroxide,1.43394,0.106665
lldllj,peroxide,1.46945,0.113436
lldllj,peroxide,1.50584,0.120317
lldllj,peroxide,1.54313,0.127226
lldllj,peroxide,1.58134,0.134082
lldllj,peroxide,1.6205,0.140804
lldllj,peroxide,1.66062,0.14731
lldllj,peroxide,1.70174,0.15352
lldllj,peroxide,1.74388,0.159351
lldllj,peroxide,1.78707,0.164723
lldllj,peroxide,1.83132,0.169555
lldllj,peroxide,1.87667,0.173764
lldllj,peroxide,1.92314,0.17727
lldllj,peroxide,1.97076,0.179992
lldllj,peroxide,2.01956,0.181909
lldllj,peroxide,2.06957,0.183548
lldllj,peroxide,2.12082,0.185055
lldllj,peroxide,2.17334,0.186441
lldllj,peroxide,2.22716,0.187718
lldllj,peroxide,2.28231,0.188896
lldllj,peroxide,2.33882,0.189988
lldllj,peroxide,2.39674,0.191003
lldllj,peroxide,2.45609,0.191953
lldllj,peroxide,2.51691,0.19285
lldllj,peroxide,2.57923,0.193703
lldllj,peroxide,2.6431,0.194526
lldllj,peroxide,2.70855,0.195328
lldllj,peroxide,2.77562,0.196121
lldllj,peroxide,2.84435,0.196916
lldllj,peroxide,2.91479,0.197724
lldllj,peroxide,2.98697,0.198556
lldllj,peroxide,3.06093,0.199424
lldllj,peroxide,3.13673,0.200338
lldllj,peroxide,3.2144,0.20131
lldllj,peroxide,3.294,0.202351
lldllj,peroxide,3.37557,0.203471
lldllj,peroxide,3.45916,0.204683
lldllj,peroxide,3.54481,0.205998
lldllj,peroxide,3.63259,0.207427
lldllj,peroxide,3.72255,0.208997
lldllj,peroxide,3.81473,0.210704
lldllj,peroxide,3.90919,0.212536
lldllj,peroxide,4.00599,0.214482
lldllj,peroxide,4.10519,0.216531
lldllj,peroxide,4.20685,0.218672
lldllj,peroxide,4.31102,0.220894
lldllj,peroxide,4.41777,0.223184
lldllj,peroxide,4.52717,0.225533
lldllj,peroxide,4.63927,0.227929
lldllj,peroxide,4.75415,0.230361
lldllj,peroxide,4.87188,0.232818
lldllj,peroxide,4.99252,0.235287
lldllj,peroxide,5.11615,0.237759
lldllj,peroxide,5.24284,0.240222
lldllj,peroxide,5.37266,0.242665
lldllj,peroxide,5.50571,0.245077
lldllj,peroxide,5.64204,0.247446
lldllj,peroxide,5.78175,0.249761
lldllj,peroxide,5.92493,0.252011
lldllj,peroxide,6.07164,0.254186
lldllj,peroxide,6.22199,0.256273
lldllj,peroxide,6.37607,0.258265
lldllj,peroxide,6.53396,0.260184
lldllj,peroxide,6.69575,0.26204
lldllj,peroxide,6.86156,0.263841
lldllj,peroxide,7.03147,0.265595
lldllj,peroxide,7.20559,0.267307
lldllj,peroxide,7.38402,0.268987
lldllj,peroxide,7.56687,0.27064
lldllj,peroxide,7.75424,0.272276
lldllj,peroxide,7.94626,0.2739
lldllj,peroxide,8.14303,0.27552
lldllj,peroxide,8.34467,0.277143
lldllj,peroxide,8.55131,0.278778
lldllj,peroxide,8.76306,0.280431
lldllj,peroxide,8.98006,0.282109
lldllj,peroxide,9.20243,0.283821
lldllj,peroxide,9.43031,0.285573
lldllj,peroxide,9.66383,0.287372
lldllj,peroxide,9.90313,0.289226
lldllj,peroxide,10.1484,0.291143
lldllj,peroxide,10.3997,0.293129
lldllj,peroxide,10.6572,0.295193
lldllj,peroxide,10.9211,0.297341
lldllj,peroxide,11.1915,0.29958
lldllj,peroxide,11.4686,0.301925
lldllj,peroxide,11.7526,0.304402
lldllj,peroxide,12.0437,0.307005
lldllj,peroxide,12.3419,0.309727
lldllj,peroxide,12.6475,0.312561
lldllj,peroxide,12.9607,0.315499
lldllj,peroxide,13.2817,0.318533
lldllj,peroxide,13.6105,0.321655
lldllj,peroxide,13.9476,0.324858
lldllj,peroxide,14.293,0.328134
lldllj,peroxide,14.6469,0.331476
lldllj,peroxide,15.0096,0.334876
lldllj,peroxide,15.3813,0.338325
lldllj,peroxide,15.7621,0.341817
lldllj,peroxide,16.1525,0.345344
lldllj,peroxide,16.5524,0.348898
lldllj,peroxide,16.9623,0.352472
lldllj,peroxide,17.3823,0.356057
lldllj,peroxide,17.8128,0.359646
lldllj,peroxide,18.2539,0.363232
lldllj,peroxide,18.7059,0.366806
lldllj,peroxide,19.1691,0.370362
lldllj,peroxide,19.6438,0.373891
lldllj,peroxide,20.1302,0.377385
lldllj,peroxide,20.6287,0.380835
lldllj,peroxide,21.1395,0.384245
lldllj,peroxide,21.663,0.387625
lldllj,peroxide,22.1994,0.390983
lldllj,peroxide,22.7491,0.39433
lldllj,peroxide,23.3125,0.397674
lldllj,peroxide,23.8897,0.401024
lldllj,peroxide,24.4813,0.404389
lldllj,peroxide,25.0875,0.40778
lldllj,peroxide,25.7088,0.411204
lldllj,peroxide,26.3454,0.414671
lldllj,peroxide,26.9978,0.418191
lldllj,peroxide,27.6663,0.421772
lldllj,peroxide,28.3514,0.425424
lldllj,peroxide,29.0535,0.429156
lldllj,peroxide,29.7729,0.432976
lldllj,peroxide,30.5102,0.436895
lldllj,peroxide,31.2657,0.440921
lldllj,peroxide,32.0399,0.445064
lldllj,peroxide,32.8333,0.449333
lldllj,peroxide,33.6463,0.453736
lldllj,peroxide,34.4795,0.458284
lldllj,peroxide,35.3333,0.462985
lldllj,peroxide,36.2083,0.46786
lldllj,peroxide,37.1049,0.473195
lldllj,peroxide,38.0237,0.479067
lldllj,peroxide,38.9653,0.485421
lldllj,peroxide,39.9301,0.492202
lldllj,peroxide,40.9189,0.499355
lldllj,peroxide,41.9322,0.506825
lldllj,peroxide,42.9705,0.514557
lldllj,peroxide,44.0346,0.522496
lldllj,peroxide,45.125,0.530587
lldllj,peroxide,46.2424,0.538776
lldllj,peroxide,47.3875,0.547006
lldllj,peroxide,48.561,0.555224
lldllj,peroxide,49.7635,0.563374
lldllj,peroxide,50.9957,0.571401
lldllj,peroxide,52.2585,0.579251
lldllj,peroxide,53.5526,0.586868
lldllj,peroxide,54.8787,0.594197
lldllj,peroxide,56.2377,0.601184
lldllj,peroxide,57.6302,0.607774
lldllj,peroxide,59.0573,0.613911
lldllj,peroxide,60.5197,0.61954
lldllj,peroxide,62.0184,0.624607
lldllj,peroxide,63.5541,0.629079
lldllj,peroxide,65.1279,0.633181
lldllj,peroxide,66.7406,0.637009
lldllj,peroxide,68.3933,0.640595
lldllj,peroxide,70.0869,0.643968
lldllj,peroxide,71.8225,0.64716
lldllj,peroxide,73.601,0.650202
lldllj,peroxide,75.4235,0.653125
lldllj,peroxide,77.2912,0.655959
lldllj,peroxide,79.2052,0.658735
lldllj,peroxide,81.1665,0.661484
lldllj,peroxide,83.1764,0.664238
lldllj,peroxide,85.2361,0.667026
lldllj,peroxide,87.3467,0.66988
lldllj,peroxide,89.5097,0.672831
lldllj,peroxide,91.7262,0.675909
lldllj,peroxide,93.9976,0.679145
lldllj,peroxide,96.3252,0.682571
lldllj,peroxide,98.7105,0.686216
lldllj,peroxide,101.155,0.690111
lldllj,peroxide,103.66,0.694254
lldllj,peroxide,106.227,0.698628
lldllj,peroxide,108.857,0.703215
lldllj,peroxide,111.553,0.707998
lldllj,peroxide,114.315,0.712959
lldllj,peroxide,117.146,0.718079
lldllj,peroxide,120.047,0.723341
lldllj,peroxide,123.019,0.728728
lldllj,peroxide,126.066,0.734222
lldllj,peroxide,129.187,0.739805
lldllj,peroxide,132.386,0.745459
lldllj,peroxide,135.664,0.751166
lldllj,peroxide,139.024,0.756909
lldllj,peroxide,142.467,0.76267
lldllj,peroxide,145.994,0.768432
lldllj,peroxide,149.61,0.774175
lldllj,peroxide,153.314,0.779884
lldllj,peroxide,157.111,0.78554
lldllj,peroxide,161.001,0.791125
lldllj,peroxide,164.988,0.796621
lldllj,peroxide,169.074,0.802011
lldllj,peroxide,173.26,0.807278
lldllj,peroxide,177.551,0.812403
lldllj,peroxide,181.947,0.817368
lldllj,peroxide,186.453,0.822156
lldllj,peroxide,191.07,0.826749
lldllj,peroxide,195.801,0.831129
lldllj,peroxide,200.65,0.835282
lldllj,peroxide,205.619,0.839372
lldllj,peroxide,210.71,0.843502
lldllj,peroxide,215.928,0.847668
lldllj,peroxide,221.275,0.851864
lldllj,peroxide,226.754,0.856085
lldllj,peroxide,232.369,0.860325
lldllj,peroxide,238.124,0.864581
lldllj,peroxide,244.02,0.868845
lldllj,peroxide,250.063,0.873113
lldllj,peroxide,256.255,0.877381
lldllj,peroxide,262.6,0.881642
lldllj,peroxide,269.103,0.885892
lldllj,peroxide,275.767,0.890125
lldllj,peroxide,282.596,0.894336
lldllj,peroxide,289.593,0.89852
lldllj,peroxide,296.765,0.902671
lldllj,peroxide,304.113,0.906785
lldllj,peroxide,311.644,0.910856
lldllj,peroxide,319.361,0.91488
lldllj,peroxide,327.269,0.91885
lldllj,peroxide,335.373,0.922762
lldllj,peroxide,343.678,0.92661
lldllj,peroxide,352.188,0.93039
lldllj,peroxide,360.91,0.934096
lldllj,peroxide,369.847,0.93772200000000006
lldllj,peroxide,379.005,0.941264
lldllj,peroxide,388.39,0.944717
lldllj,peroxide,398.008,0.948074
lldllj,peroxide,407.864,0.951332
lldllj,peroxide,417.963,0.954485
lldllj,peroxide,428.313,0.957527
lldllj,peroxide,438.92,0.960453
lldllj,peroxide,449.788,0.963259
lldllj,peroxide,460.926,0.965939
lldllj,peroxide,472.34,0.968488
lldllj,peroxide,484.037,0.9709
lldllj,peroxide,496.023,0.97317
lldllj,peroxide,508.305,0.975294
lldllj,peroxide,520.892,0.977265
lldllj,peroxide,533.791,0.97908
lldllj,peroxide,547.009,0.980732
lldllj,peroxide,560.555,0.982216
lldllj,peroxide,574.436,0.983527
lldllj,peroxide,588.66,0.984661
lldllj,peroxide,603.237,0.985611
lldllj,peroxide,618.175,0.98637300000000006
lldllj,peroxide,633.482,0.986945
lldllj,peroxide,649.169,0.987454
lldllj,peroxide,665.244,0.987953
lldllj,peroxide,681.717,0.988445
lldllj,peroxide,698.599,0.988928
lldllj,peroxide,715.898,0.989402
lldllj,peroxide,733.625,0.989868
lldllj,peroxide,751.792,0.990325
lldllj,peroxide,770.408,0.990773
lldllj,peroxide,789.486,0.991212
lldllj,peroxide,809.036,0.991641
lldllj,peroxide,829.069,0.992062
lldllj,peroxide,849.599,0.992473
lldllj,peroxide,870.638,0.992874
lldllj,peroxide,892.197,0.993266
lldllj,peroxide,914.29,0.993648
lldllj,peroxide,936.931,0.99402
lldllj,peroxide,960.132,0.994382
lldllj,peroxide,983.907,0.994733
lldllj,peroxide,1008.27,0.995075
lldllj,peroxide,1033.24,0.995406
lldllj,peroxide,1058.82,0.995727
lldllj,peroxide,1085.04,0.996037
lldllj,peroxide,1111.91,0.996336
lldllj,peroxide,1139.45,0.996625
